url,status,canonical,canonical_status,canonical_final_url,self_canonical,redirect_hops,consistent_with_sitemap,consistent_with_internal_links,intentional,severity,finding
https://www.expatcopilot.com/netherlands/moving/tools/,308,https://www.expatcopilot.com/netherlands/moving/tools/,308,https://www.expatcopilot.com/netherlands/moving/tools,no,1,yes,yes,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/argentina/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/argentina/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/argentina,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner,no,1,yes,yes,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/nigeria,404,,,,no,0,n/a,unknown,unknown,INFO,
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/philippines,404,,,,no,0,n/a,unknown,unknown,INFO,
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/nigeria/,308,,,,no,1,n/a,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/philippines/,308,,,,no,1,n/a,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/turkey,200,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/turkey/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/turkey,no,0,yes,unknown,no,P2,CANONICAL_POINTS_TO_TRAILING_SLASH_URL_THAT_308S_TO_NON_SLASH; 200 response URL is non-slash while canonical/sitemap use trailing slash
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/sweden/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/sweden/,308,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/sweden,no,1,yes,unknown,no,P1,SITEMAP_URL_REDIRECTS (sitemap loc returns 3xx before content)
